Date,Close,text
2020-12-04,154.5,Parte after Parte... U should talk with the Government waongeze masaa... 9pm its too early hatutosheki na maTusker.. @TuskerLager
2020-12-04,154.5,Hizi ndo gani tena?! .....🤔🤔🤔 goal goal (G-G)?! self pollination?! .....form ni gani ebu tuambie 🧐 hehe.....😅😅😅
2020-12-04,154.5,Sa juu nyinyi no brand moja muitane mabro😂😂
2020-12-04,154.5,But wont the tusker lite make you drunk for the campaigns??Meanwhile...Katumba oyee😊
2020-12-03,153.75,@jambobetke @SportPesa @odibets @CocaColaAfrica @SafaricomFDN @Safaricom_Care @EABLFoundation @totalkenya @AIRTEL_KE @Betsafe_KE @AlexKobia @KarauriR @moscakenya  @AminaMohamedWTO @AMB_A_Mohammed @StateHouseKenya
2020-12-03,153.75,Tusker lite or club
2020-12-03,153.75,Changamkia bei poa ya vyinyuaji  upendavyo kutoka EABL. Pata   Tusker Lager – 160/- Tusker Malt – 160/- Tusker Lite – 160/- Tusker Cider 500ml – 170/- Tusker Cider 330ml – 130/- Tusker Premium Ale – 210/- At select outlets.  #Tujinice Responsibly.
2020-12-03,153.75,Thank you.
2020-12-02,155.0,Mnishie ata 6 pack
2020-12-02,155.0,😭😭😭😭😭 Humunichukulia tusker lite sis?
2020-12-02,155.0,😂😂😂 kuna mtu hata Tusker Lite hakupata 😅😅😅
2020-12-02,155.0,"Twalakuli 😂, ninyenda otandikyile aha tusker lite,then u will upgrade mpola mpola"
2020-12-02,155.0,Tusker Lite hapo Zlatan Wine & Liquor si ni ka 110 bob?
2020-12-02,155.0,Hehehe... Wee kwanza sijui nikupee Till number yangu unichukulie Tusker Lite nne.
2020-12-02,155.0,"There is an old couple complete with grey hair sipping drinks, having a conversation, laughing and giggling.  The lady on her Tusker Lite and gentleman on his Tusker Lager.  Love is a beautiful thing 😍  Anyway, let me go try out a new Mutura joint."
2020-12-02,155.0,Castle Lite to Tusker Lite on the K'la Burger Week Promo:
2020-12-01,153.0,"Favourite beer, @tuskerlite."
2020-12-01,153.0,👋 @tuskerlite @JohnnieWalkerKe
2020-12-01,153.0,Nipewe bucket ya tusker lite
2020-11-30,153.0,"[Hapa Kenya] Balozi Beer is now available in a can: Kenya Breweries Limited (KBL), a subsidiary of East African Breweries Limited (EABL),has announced that its beer brand, Balozi, is now available to customers in .. https://hapakenya.com/2020/11/30/balozi-beer-is-now-available-in-a-can/ via @HapaKenya"
2020-11-30,153.0,"@tuskerlite -tuskerlite my favorite beer, kwanza na choma na ugali🙌🙌"
2020-11-30,153.0,Whooopy 💃🏾💃🏾. I aim to please 😊
2020-11-30,153.0,Hapo kwa restaurant reviews sana .  I love love your restaurant insta strories.
2020-11-30,153.0,- I watch a shit-ton of tv shoes so Showmax /Netflix @ShowmaxKenya @netflix . - Tusker lite 🤔 @tuskerlite . - Food/Restaurant reviews maybe vegetarian options.  -Tech innovations brand awareness campaigns 💻.
2020-11-30,153.0,Huyu alifaa apewe kitu haki.@tuskerlite @TuskerMaltLager @TuskerLager  imagine kuiadika kwanza ili awatumie?? Do something buana
2020-11-30,153.0,Tusker lite! 😀
2020-11-30,153.0,Tusker.  Hey @TuskerCider @TuskerLager @tuskerlite @TuskerMaltLager .
2020-11-27,152.0,"@NagawaCatherine saying ""Hey, do you think i can drink this Lite...""😂😂😂😂not even tusker lite but LITE #NBSKatchup"
2020-11-27,152.0,I rather drink ORS than drink TUSKER LITE
2020-11-27,152.0,"#TujiniceResponsibly  For the guys in Mlolongo Area who are lovers of a nice cold Tusker Lite, you can grab it at the Recommended Retail Price of Kshs 160 when you head over to Beejays Pub, Millies Pub, Merchants, Back Light and Club Best and you can grab this great offer!"
2020-11-26,155.0,"To whomever is concerned, @Katanuh_ will do fantastic with a paid partnership for Tusker Lite. Thank me later."
2020-11-26,155.0,Labda tusker Lite if you know what am saying 🤫
2020-11-25,155.0,Influenzas trying to include tusker lite in every tweet smh 😂😂😂😂
2020-11-25,155.0,https://whatshotafrica.com/kelebrity/drama/the-curse-of-coca-cola-popstars #Celebrity @CocaCola @tuskerlite
2020-11-25,155.0,It is hiding in Tusker Lite dear
2020-11-25,155.0,"The three C’s of meat and beer pairing; Complement, Contrast and Cleanse the pallet! Tusker Lite has all the makings of the perfect pairing 🤝!"
2020-11-24,155.0,enjoy some ice cold @tuskerlite this sunny tuesday 😋
2020-11-23,154.0,I post let me enjoy my darling tuskerlite
2020-11-20,154.0,Feel lyk sipping u lyk a tusker lite🏃🏃🏃🏃🏃🔥🔥🔥🔥🔥
2020-11-20,154.0,They also drink Tusker lite😂😂
2020-11-18,158.0,Man I am finally safe!! Av swallowed 3 cans of tear gas! Now am on a tusker lite now. Looking for bombaz*
2020-11-17,160.0,@EABLFoundation
2020-11-17,160.0,"Wait, is it true that tusker lite is women's beer?🤔😂😂"
2020-11-17,160.0,Tusker lite na keg ni the same thing
2020-11-17,160.0,Tusker lite is underrated bruh
2020-11-16,160.0,Haha Tusker Lite ndio itatumika kama supu
2020-11-16,160.0,"🔊 FLASH SALES AT 10AM,12PM 📌📌  You can grab yourself Tusker lite or Guinness beer and a Uganda Waragi 750ml bottle at amazing discounts from @JumiaUG . Check the attached media to make a choice 💥 Use Link. https://bit.ly/31MzZLu to order online!  #JumiaBlackFridays"
2020-11-13,159.0,Tusker Lite siku hizi ni light sana. Ni kama nimekunywa jwis
2020-11-13,159.0,Lakini majamaa tulikosea wapi Kuna mwigne hapa anakunywa keg alaf side chic wake anachapa tusker lite
2020-11-12,159.75,Ni kunywa Tusker lite kama cougar.
2020-11-11,162.0,whatever made u happy was proudly sponsored by Tusker lite
2020-11-11,162.0,I had to take a bottle of tusker lite😊😊
2020-11-10,156.0,I need a cold Tusker….. Lite!
2020-09-30,166.0,"The sachets forced big players to release their products at this level including EABL...The last ""makaratasi"" I enjoyed was Smirnoff..."
2020-09-14,166.5,"@EABLFoundation has announced an investment of over Ksh20M towards the development of #WASH projects in the Lake Basin areas of Lukume, Olembo, Magunga, Okiki Amayo & Ndhiwa. The projects will be implemented in partnership w/ @KenyaRedCross & @Amref_Kenya https://bit.ly/2ZADpQ7"
2020-09-10,170.0,[Hapa Kenya] EABL Foundation invests Ksh. 20M in water & sanitation project in Western Kenya: EABL Foundation has today announced that it has invested over Ksh. 20 million in water & sanitation project in Western .. https://hapakenya.com/2020/09/10/eabl-foundation-invests-ksh-20m-in-water-sanitation-project-in-western-kenya/ via @HapaKenya
2020-09-10,170.0,EABL Foundation invests Ksh. 20M in water & sanitation project in Western Kenya https://hapakenya.com/2020/09/10/eabl-foundation-invests-ksh-20m-in-water-sanitation-project-in-western-kenya/
2020-08-24,152.0,@EABLFoundation Hi. I am interested in some information on a WASH project you did in Makueni. What is the procedure?
2020-08-24,152.0,"The Kiaoni Borehole project in Makueni County by @EABL_PLC Foundation provides access to clean water to at least 10,000 beneficiaries and the residents hope that the project will mitigate the drought situation in the county. bit.ly/38WaMid #WWWeek2020 #Water4Life"
2020-08-13,154.0,"Guys i am talking about UNEP,UNHCR,WFP,UNESCO,,UN-HABITAT,UNFPA,SAFARICOM,EABL,MERCY cops,ABSA,Centrum,world Bank,PWC,KRA,Uniliver ,Barclays,Bill and Mellinda gates foundation,IBM,Google,Microsoft .Blv you me when i call myself a career achiever i mean it."
2020-04-23,150.0,Ni pilsner. No one fucks with eabl pilsners in this country.
2020-04-20,146.0,Do you know why EABL phased out Pilsner Ice?
2020-04-08,146.0,"When people are scared, anxious and stressed in a crisis, great leaders show up with fortitude and heart. Today I will be speaking to the managing director of EABL Serengeti Breweries, @Markocitti on Leadership in times of crises, see you at 6pm EAT."
2020-04-08,146.0,"@KOT_Loyals  Next time @KenyaBreweries  use unbranded pick up for such deliveries, folks out there don't interpret these things the way you expect.... Mmmh unbranded Smirnoff Vodka."
2020-04-03,156.0,EABL to increase stake in Tanzania’s Serengeti Breweries https://beverageindustrynews.com.ng/index.php/2020/04/04/eabl-to-increase-stake-in-tanzanias-serengeti-breweries/
2020-04-01,150.0,"EABL commits to support Kenyan communities affected at this difficult time with 135,000 litres of hand sanitizer. We'll get through this. #StaySafe #eabl #smirnoff"
2020-03-31,150.0,"EABL is expected to spend at least $18.7 million on the purchase of an extra stake in Serengeti Breweries, signaling the company’s growing faith in future prospects of the #Tanzanian market. @CAK_Kenya @lagaless #Monopoly https://bit.ly/3bFtZ9Q"
2020-03-26,140.0,"EABL recently announced intention to enter a conditional transaction to purchase an additional 30% shareholding in its subsidiary, Serengeti Breweries Ltd (SBL).  https://bit.ly/EABL_Note26Mar2020"
2020-03-23,155.25,EABL to Acquire 30% Stake in Serengeti Breweries https://wp.me/p8hE44-cYF via @kenyanwalstreet
2020-03-23,155.25,EABL raises stake in Serengeti/PZ Cussons Nigeria sells dairy unit/Tongaat Hulett invests in Mozambique/Danone partners Incofin IM/Tz firm list on DSE - https://mailchi.mp/foodbusinessafrica.com/wilmar-invests-in-sabreadfast-raises-fundsrwanda-inaugurates-irrigation-schemeeac-to-establish-aflatoxin-billtiger-brands-opens-new-mill-882889
2020-03-20,170.0,Why should EABL reduce its exposure to Serengeti?
2020-03-20,170.0,Ecofin - EABL veut acquérir 30 % des parts de sa filiale tanzanienne Serengeti Breweries tinyurl.com/wfde7gt
2020-03-20,170.0,EABL to increase shares in Serengeti Breweries https://sudan.timesofnews.com/business-economy/eabl-to-increase-shares-in-serengeti-breweries.html
2020-03-20,170.0,EABL eyes additional 30pc stake in Serengeti Breweries  Business Daily twib.in/l/zzKE55ayELop via @theafricamentor #business #africabiz
2020-03-20,170.0,EABL eyes additional 30pc stake in Serengeti https://www.businessdailyafrica.com/corporate/companies/EABL-eyes-additional-30pc-stake-in-Serengeti-Breweries/4003102-5498090-c66ilrz/index.html via @BD_Africa
2020-03-20,170.0,EABL eyes additional 30pc stake in Serengeti Breweries ow.ly/Ec9e30qripQ [@BD_Africa]
2020-03-20,170.0,"EABL buying additional shares in Serengeti. Hopefully its a non-cash transaction because the balance sheet is illiquid. Also, shouldn't EABL be reducing exposure to Serengeti?"
2020-03-20,170.0,EABL eyes additional 30pc stake in Serengeti https://bit.ly/2xfgPS4
2020-03-20,170.0,EABL to increase shares in Serengeti Breweries : The Standard  newssummedup.com/a/dutk54
2020-03-20,170.0,"EABL to acquire 30% stake in Tanzania's second-largest beer company, Serengeti Breweries.  Wasiue tu product zetu, na kusingizia Product cannibalization, Fair competition kuweni macho.   https://wp.me/p8hE44-cYF"
2020-03-20,170.0,"EABL to acquire 30% stake in Tanzania's second-largest beer company, Serengeti Breweries https://wp.me/p8hE44-cYF"
2020-03-20,170.0,East African Breweries Limited (EABL) has issued a precautionary statement to its shareholders over its intentions to purchase 30% shares in Serengeti Breweries limited.  https://metropoltv.co.ke/2020/03/20/eabl-to-acquire-30-p-c-shareholding-in-serengeti-breweries/
2020-03-20,170.0,"#inthepapers @EABL_PLC to buy an additional 30% of its Tanzania subsidiary, Serengeti Breweries. bankelele.co.ke/2010/09/eabl…"
2020-02-06,220.0,EABL hit a 9 month high of Kes 220 after it raised it's stake in Serengeti Breweries to 74.5% and announcing a Kes 7.2 billion HY profit. Interim dividend Kes 3. @franklin_mutua @MihrThakar #KOTLoyalsOnly #ThursdayThoughts
2020-02-04,215.0,EABL’s Serengeti stake up to 74.5pc bit.ly/37YgnFc
2020-01-22,212.0,WhiteCap and Pilsner used to be made by the  Allsops Brewery which was later acquired by EABL https://www.nation.co.ke/news/Allsops-Brewery-deserved-honour-and-not-ruin/1056-4996240-h89qm8z/index.html
2020-01-21,210.0,"That was my initial defense. I thought about Unilever's many products - detergents, juices, cooking fat etc. However, that is not line extension. EABL many be trading in vodkas and whiskeys, but the brand name tusker or white cup or pilsner is not used on them"
2020-01-10,210.0,"This packaging is so cheap, looks horrible! #EastAfricanBreweries pls come up with better packaging or revert back to the old packaging. This is NOT Kenya Cane class! #smirnoff #EABL #Vodka"
2019-12-30,200.0,$EABL shares down by 0.51% at USh 7089.32
2019-12-30,200.0,Enyewe Tusker Oktoberfest ilibamba ni vile tu nilipigwa ngumi.
2019-12-30,200.0,"Considering all factors to make an event wholesome, I feel @KenyaNights killed it on Major Lazer. Props to Tusker Oktoberfest as well! Mad planning and execution"
2019-12-30,200.0,So of all those events to happen this year only Tusker Oktoberfest and Major Lazer were proper?
2019-12-30,200.0,Tusker Oktoberfest was the closest to that this year
2019-12-24,197.25,The arrogance of EABL employees marketing Pilsner and Guinness will make the two brands  meet the same fate as Softa.https://www.businessdailyafrica.com/corporate/End-of-an-era-as-Kenyan-firm-that-took-on-Coca-Cola-exits-market/539550-3462672-mqfwkfz/index.html.  These people who killed Softa and are busy killing local industries think through the gun they can lead us. Never met blinder people.
2019-12-24,197.25,Events that never disappointed anyone: Tusker Oktoberfest & Ngoma Fest. See what happens when we support our own? 🤭  Please normalize purely Kenyan artiste events in the next decade. Thanks!
2019-12-23,195.0,$EABL shares up by 1.41% at USh 7125.98
2019-12-23,195.0,We can proudly say that TUSKER OKTOBERFEST was the best event this year ama?
2019-12-20,196.0,Dear Members @MichaelKMugabi @GtUganda @DTBUganda @AbsaUganda @stanbicug @ubabank @newsUMA @newvisionwire @PepsiUganda @Cocacolauganda @nilepostnews @NblUg @CEOEastAfrica @EABL_PLC @LatoMilk @ToyotaUganda @DaksCouriersug @DHLAfrica @MinofHealthUG @MoICT_Ug @MoWT_Uganda @OPMUganda
2019-12-19,193.75,$EABL was up 0.86% at USh 7013.62 on Thursday
2019-12-19,193.75,$EABL shares up by 0.86% at USh 7013.62
2019-12-18,193.0,$EABL was up less than 0.01% at USh 6953.68 on Wednesday
2019-12-18,193.0,$EABL shares up by 0.01% at USh 6953.68
2019-12-16,193.0,$EABL shares down by 0.4% at USh 6953.1
2019-12-13,192.25,$EABL was down 0.30% at USh 6985.99 on Friday
2019-12-13,192.25,I thought the promoters learnt from the tusker Oktoberfest.. There were no the so called international acts.. The event was successful and everyone was happy.. I guess its time we stick with our own.. Support them to an extent they become international acts to other countries.
2019-12-11,193.25,Tusker Oktoberfest was the shit this year!
2019-12-10,192.25,$EABL was down 2.22% at USh 6982.52 on Tuesday
2019-12-10,192.25,$EABL shares down by 2.22% at USh 6982.52
2019-12-09,192.25,$EABL shares down by 0.11% at USh 7141.25
2019-12-06,197.0,$EABL was up 0.98% at USh 7149.13 on Friday
2019-12-06,197.0,$EABL shares up by 0.76% at USh 7149.13
2019-12-05,197.0,$EABL was down 0.45% at USh 7080.05 on Thursday
2019-12-03,195.0,$EABL was up 0.63% at USh 7111.98 on Tuesday
2019-12-03,195.0,$EABL shares up by 0.58% at USh 7111.98
2019-11-29,196.0,$EABL was down 0.56% at USh 7067.76 on Friday
2019-11-29,196.0,$EABL shares up by 2.11% at USh 7067.76
2019-11-28,196.0,$EABL was down 1.76% at USh 7107.76 on Thursday
2019-11-26,192.0,$EABL was down 1.21% at USh 7235.0 on Tuesday
2019-11-26,192.0,$EABL shares down by 1.21% at USh 7235.0
2019-11-25,200.0,$EABL shares down by 0.4% at USh 7323.53
2019-11-22,200.0,$EABL was up 0.32% at USh 7352.8 on Friday
2019-11-20,202.0,$EABL was up 0.73% at USh 7329.57 on Wednesday
2019-11-20,202.0,$EABL shares up by 0.54% at USh 7329.57
2019-11-18,201.0,$EABL shares up by 0.47% at USh 7276.2
2019-11-15,202.5,$EABL was up 0.39% at USh 7242.0 on Friday
2019-11-13,200.0,$EABL was down 2.44% at USh 7214.0 on Wednesday
2019-11-13,200.0,$EABL shares down by 2.44% at USh 7214.0
2019-11-13,200.0,TUsker Oktoberfest
2019-11-12,200.0,$EABL was up 0.25% at USh 7394.35 on Tuesday
2019-11-12,200.0,$EABL shares up by 2.53% at USh 7394.35
2019-11-11,210.0,"At one point we had the same confidence in KQ, Uchumi when they opened in Uganda, Keroche when they were stealing EABL bottles and even Thuo with City Hopper, I wonder what went wrong? 🤧🤧"
2019-11-08,200.0,$EABL was down 0.10% at USh 7375.9 on Friday
2019-11-08,200.0,$EABL shares down by 0.1% at USh 7375.9
2019-11-07,205.25,$EABL was up 0.33% at USh 7383.08 on Thursday
2019-11-07,205.25,$EABL shares up by 0.33% at USh 7383.08
2019-11-06,205.0,$EABL was up 0.16% at USh 7358.48 on Wednesday
2019-11-06,205.0,$EABL shares up by 0.16% at USh 7358.48
2019-11-05,205.0,$EABL shares down by 2.37% at USh 7346.43
2019-11-04,205.0,@EABL_PLC rudisheni Pilsner Ice asap
2019-11-04,205.0,"We got you covered this time, we shall have all EABL Brands available, from Tusker Lite, Bell Lager, Guiness, Smirnoff, Uganda Waragi Premium, Uganda Waragi Coconut, Bond 7 Honey  etc & an assortment of whiskeys, rum & gins. Its on this time,bigger & Better #FrostyForestParty"
2019-11-04,205.0,"We got you covered this time, we shall have all EABL Brands available, from Tusker Lite, Bell Lager, Guiness, Smirnoff, Uganda Waragi Premium, Uganda Waragi Coconut, Bond 7 Honey  etc & an assortment of whiskeys, rum & gins. Its on this time,bigger & Better #FrostyForestParty"
2019-11-01,210.0,$EABL was up 1.68% at USh 7173.02 in October
2019-10-31,200.25,"hotshotcreative muthomimuthomi EABL owns Uganda Breweries, Kenya Maltings Ltd,  Kenya Breweries, among others."
2019-10-31,200.25,"EABL owns Uganda Breweries, Kenya Maltings Ltd,  Kenya Breweries, among others."
2019-10-31,200.25,$EABL was up 2.74% at USh 7173.02 on Thursday
2019-10-31,200.25,$EABL shares up by 2.74% at USh 7173.02
2019-10-30,200.0,$EABL was up 0.68% at USh 6981.98 on Wednesday
2019-10-30,200.0,$EABL shares up by 0.68% at USh 6981.98
2019-10-29,195.0,$EABL was down 1.63% at USh 6934.53 on Tuesday
2019-10-29,195.0,$EABL shares down by 1.63% at USh 6934.53
2019-10-28,194.0,$EABL was up 1.71% at USh 7049.25 on Monday
2019-10-28,194.0,$EABL shares up by 1.3% at USh 7049.25
2019-10-24,193.0,$EABL was up 1.25% at USh 6930.63 on Thursday
2019-10-24,193.0,"EABL beer from ruaraka is 180/- in Busia on the kenyan side, on the ugandan side its 100/-, all brands, everywhere, from Jan to Dec. And the border is open. Every evening a foreigner would think Kenyans are moving to Uganda to attend a major crusade."
2019-10-24,193.0,$EABL shares up by 1.25% at USh 6930.63
2019-10-24,193.0,wamerudi sasa ni saa ya kutulia na kungoja January tuseme Kristmas ilikuwa Tusker Oktoberfest na New year ilikuwa Tatu City last weekend
2019-10-22,191.0,Lakini @EABL_PLC mnapanga kufanya event ya Pilsner lini tuwashow venye kunaendanga? Hii wave ya whitecap ni ka tu ya gengetone...itaisha tu
2019-10-22,191.0,"I knew that face was familiar😂  It was during Tusker Oktoberfest, I was standing in front of her. With my height kumbe I was blocking her as she was really short I never even saw her💀  She told me if I could move, I’ve never felt so embarrassed in my life. I even walked away.💀"
2019-10-22,191.0,"If you're wondering, Timo's stand is at the Ntinda Taxi Stage, next to Stanbic Bank branch. Pass by. He'd appreciate it.   He wears soccer jerseys, a chef's hat & a broad smile to his long shifts.  Plus, he does events too, and has done Nyege Nyege, Oktoberfest & Tusker Neon Rave"
2019-10-11,191.0,Btw I want to give you a tusker 6 pack to get your weekend going ! did you go to OKTOBER FEST ? If so what was your highlight? #NRGTransit #Tuskeroktobafest @IbuIke7 @DjNiche254
2019-10-11,191.0,Spot me😜 Tusker Oktoberfest was a vibe✌️
2019-10-08,190.5,"Booze could be an embodiment of national symbolism: On October 5th, the beer started flowing at Oktoberfest in Nairobi, a two-day festival organized by the brewers of Tusker  one of the countrys most .. https://maudhui.co.ke/booze-could-be-an-embodiment-of-national-symbolism/ via @MaudhuiHouse"
2019-10-07,190.0,Tusker Oktoberfest was a two day festival on steroids. It was super lit! 🔥🔥 https://mpasho.co.ke/sights-scenes-sounds-tusker-oktoberfest/
2019-10-07,190.0,Game Changer After that Tusker Oktoberfest.  That’s what you call Corporate Money.
2019-10-07,190.0,"“This year’s celebrations were a great chance to bring friends and family together with Tusker Lite at the heart of all the fun and merrymaking. As always, Oktoberfest has been an exceptionally fun-filled experience”. via @nilepostnews #NBSUpdates https://bit.ly/2oo8maO"
2019-10-07,190.0,"“This year’s celebrations were a great chance to bring friends and family together with Tusker Lite at the heart of all the fun and merrymaking. As always, Oktoberfest has been an exceptionally fun-filled experience”. #NilePostNews #NBSUpdates https://bit.ly/2oo8maO"
2019-10-07,190.0,Tusker Oktoberfest was a two day festival on steroids. It was super lit! 🔥🔥 https://mpasho.co.ke/sights-scenes-sounds-tusker-oktoberfest/
2019-10-04,195.0,Tusker baridi veve alafu you balance yourself in this #Oktoberfest
2019-10-04,195.0,Is anyone selling a Tusker Oktoberfest ticket?
2019-10-04,195.0,#GuinessNightFootball Tusker Oktoberfest here we come! @Lansbrown #TeamLaCasaDePapel  Let's do this! #paidpartnershipwithdiageo
2019-10-04,195.0,Kesho hizo maTsho za Tusker zitakuwa kama uniform pale #Oktoberfest
2019-10-03,199.75,#Oktoberfest #Oktoberfest2019 #tusker #Tuskeroctoberfest #OktoberfestKampala2019 this line up is maaaaaad.. Cc @nedyparezo #SoCool #SoMooz
2019-10-03,199.75,#Oktoberfest @TuskerLager @Lameck452 Tusker lite
2019-10-03,199.75,"We have lots of amazing offers at @_CoffeeCasa: ⁣⁣ 1. 🍔🍔 @UberEats burger offers!  2. 🍻Oktoberfest offers - with Carlsberg & Tusker offers!  3. 🍗@glovo offers - On coffee, chicken wings & Milkshakes! #CoffeeCasa @EatOutKenya #Offer"
2019-10-03,199.75,These events where tweeps attend in large numbers usually coincide with a family event I cannot afford to miss. Hata hiyo Oktoberfest ya Tusker itanipita hivyo tu
2019-10-03,199.75,@VybezRadioKE tent on Sunday at the Tusker Oktoberfest 😊
2019-10-03,199.75,Can Tusker Oktoberfest just give us the line up of the guys performing on Saturday and the guys performing on Sunday.
2019-10-02,200.0,Huyo hapo ni @sheilachieng on 5th pale Tusker Oktoberfest 😩😩😻😍
2019-10-02,200.0,Meanwhile at Catholic university...... Tusker is busy with Oktoberfest  advertising......
2019-08-23,200.0,"Y'all people can stick it on EABL by supporting Keroche. Ignore Tusker, Pilsner and White Cap, It's gonna be a Summit Census weekend."
2019-08-23,200.0,"In solidarity with Tabitha Karanja, I hereby call upon my fellow guzzlers to boycott all products of EABL( Guinness, tusker, White Cap, pilsner, KC, etc). Let's embrace our very own, let's embrace Summit lager. I hereby pledge my unconditional support to Keroche breweries."
2019-08-22,201.0,Peecisely. Am made to understand Smirnoff Ice by EABL applies similar technique and the excise is based  on output volume
2019-08-02,204.0,@EABL_PLC Smirnoff apple
2019-07-19,198.0,Bring back Pilsner Ice @EABL_PLC
2019-07-16,197.0,"Nilianza kunywa nikiwa 14, the first beer i bought myself at that age was a pilsner. Maybe we need to deregister EABL pia."
2019-06-28,198.0,"Am happy how eabl/udv you sell to me nice staff. I fell in love with Smirnoff vodka, now I've moved to black and white. However kindly introduce black and white 250ml. Am only seeing 350ml and 750ml in the market."
2019-05-15,205.0,@EABL_PLC Bring back Pilsner Ice. Introduce Balozi cans. Tusker isn't doing so good lately. Is it?
2019-05-06,220.0,yo @EABL_PLC this how corporates are rolling. how many RTs for you to bring back Pilsner Blue Ice?🙏🙏
2019-04-01,210.0,Tusker. Tusker export. Guinness. Pilsner. WhiteCap. The grand old KBL beers. Survived all the waves. If eabl wanted WhiteCap for cool kids why not introduce WhiteCap Lite and gentrify it to death?
2019-04-01,210.0,Tusker. Tusker export. Guinness. Pilsner. WhiteCap. The grand old KBL beers. Survived all the waves. If eabl wanted WhiteCap for cool kids why not introduce WhiteCap Lite and gentrify it to death?
2019-02-12,225.0,"UG coconut, UG pineapple, and now Smirnoff green apple? Is EABL now making liquor for kids or what?"
2019-01-07,170.0,The Bible (eabl) says you should not be UNEQUALLY (Tusker) yoked to a non believer (Vashti) but did you know you can be UNEQUALLY (Pilsner) yoked to a believer (Mordecai) - ESTHER White sermon
2018-12-14,189.0,"Kenya Cane, Captain Morgan and Smirnoff Quarters are doing very well in Mashinani - Affordable n shit - The margins must be good also.   EABL have mastered the act of moving volumes.   Ignore the legit middle man at your risk."
2018-11-22,161.0,07:43 FYI Allsops is where the then EABL used to brew Allsops lager and Pilsner and it had a really pungent smell. They later closed down the plant & moved it to their present location near Ngumba and donated that place to the police service via @kirundiray
2018-11-22,161.0,@Ma3Route FYI Allsops is where the then EABL used to brew Allsops lager and Pilsner and it had a really pungent smell. They later closed down the plant & moved it to their present location near Ngumba and donated that place to the police service
2018-11-01,170.0,“Pilsner” wapi EABL? @K1N5H
2018-10-18,185.0,"Why are you worried about their OPEX? 🤔 Do you worry about whether Airtel will make money on your call? Or if EABL sells Pilsner at a loss? As long as KPLC pays USc12/kW without any upfront investment risk or downpayment, then it's all good!"
2018-07-20,221.0,Tomorrow it's a Smirnoff Ice Green Apple Flavour Party with music by @Djsick254   Proudly Sponsored by EABL Karatina cc. @thenightkenya
2018-05-07,254.0,"East African Breweries Limited (EABL) has launched a new variant of the popular Smirnoff Ice drink. The variant, Smirnoff Ice Green Apple, will be available in 300ml glass bottle and will retail at a recommended price (RRP) of Ksh. 130."
2018-05-07,254.0,EABL launches new Smirnoff Ice Green Apple https://hapakenya.com/2018/05/07/eabl-launches-new-smirnoff-ice-green-apple/
2018-05-07,254.0,EABL unveils new Smirnoff Ice Green Apple drink beershara.co.ke/2018/05/07/e…
2018-03-19,257.0,And to think white cap never advertise on such its always tusker pilsner guinness and the likes from eabl
2018-03-09,240.0,"EABL launches ‘Win a Ride II’ promotion targeting Smirnoff, J&B and Black & White customers beershara.co.ke/2018/03/09/e…"
2017-09-27,255.0,Thank you eabl_kenya #smirnoff #barmats #beverage #entertainment #dining #thisistapascielo… https://www.instagram.com/p/BZiz6ENnPSE/
2017-09-07,247.0,Bubble up Thursday's  is back in a style.proudly sponsored by EABL powered by Smirnoff vodka.Tonight will be 🔥🔥🔥at PORKIES LOUNGE
2017-09-07,247.0,Bubble up Thursday's  is back in a style.proudly sponsored by EABL powered by Smirnoff vodka.Tonight will be 🔥🔥🔥at PORKIES LOUNGE
2017-07-28,266.0,Tonight it's all about that #Smirnoff Vibe at the Red Tavern 7D courtesy of EABL.. #keepitmoving   🔞📻🥃💯🔥
2017-07-28,266.0,Tonight it's all about that #Smirnoff Vibe at the Red Tavern 7D courtesy of EABL.. #keepitmoving   🔞📻🥃💯🔥 fb.me/1rTznLzDA
2017-06-19,260.0,"The week that was. Friday. Thank you EABL, Zodiak Lounge, Smirnoff Gingseng & @trueblaq for choosing to work with me deejayjoemfalme.com"
2017-04-07,230.0,Things must be exceedingly thick when even EABL stop supplying your supermarket. Only smirnoff cans available. And this is Friday.
2017-01-27,220.0,"EABL’s performance was further enhanced by our innovation pipeline including Tusker Cider, Smirnoff Ice Electric Ginseng & Black Bell."
2016-09-15,251.0,Just recently we did a staff launch at the EABL for the new Smirnoff Electric Ginseng..  This is how we mashed up... fb.me/2mVu77pXc
2016-09-14,250.0,Later Friday we had a staff launch at the EABL premises in regards to Smirnoff Electric Ginseng.. Have any of you... fb.me/uuiceodA
2016-08-30,250.0,The Official launch of Smirnoff Ice Electric Ginseng @Zenixlounge Mombasa #ElectrifyingTaste #MadeForMoving #EABL
2016-08-12,273.0,"So I'm a winner with #ScratchNRide promo with EABL (Smirnoff, Red Label and Baileys)"
2016-05-03,294.0,"Those who choose illicit brews can't afford 1/4 Smirnoff, kibao or Kenya Cane products EABL manufacturers for the little income earners."
2015-12-30,273.0,@ArchieSyata 😂😂😂i always say that i am from eabl.naingia pap. Immediately.
2015-12-30,273.0,@Jemalito Okay EABL consumption manager
2015-12-30,273.0,@kuriamapesa nkama shares eabl usi ache any @katemumbi4 @wangariwambugu1
2015-12-30,273.0,#EABL shares up by 1.05 at UgShs 9030.84
2015-12-30,273.0,@TheTitoMaina Even Keroche and EABl decided to outsource  for glass bottles.. Diversity kills businesses.
