text,date,No_of_likes,No_of_tweets
SonySugar Outgrowers Cane Development Manager Job in Kenya nblo.gs/R94PO,2013-11-15 01:01:00+00:00,0,0
New post: Kenya: Sugar Cane Growers Want Zoning Stopped bit.ly/19ob0IH,2013-11-14 22:13:00+00:00,0,0
walevi mko wapi?  *napoleon *kenya cane *kenya king *bluemoon *jebel *nectar *pamoja *dallas *moonwalker... fb.me/6zayVPDjg,2013-11-14 11:05:00+00:00,0,0
Watoto wengine wa prymo kazi ilikuwa kunywa KC (Kenya Cane) na lesson yao best ilikuwa PE. Iyo ndio KCPE tu wanajua,2013-11-12 21:12:00+00:00,0,1
"guy has a cane in his right hand, the zebra had had enough.. RT @doumase: Hawa zebra wa kenya @Flo_rer, @ShirleyTome",2013-11-12 20:07:00+00:00,0,1
Kulingana na ile bill ya Joe haikosi alifanyaga Kenya Cane Primary Examination.,2013-11-12 06:44:00+00:00,0,0
Why in 21st century would senior police officers and provincial adminstrators still walk around carrying 'swagger Cane' in Kenya?,2013-11-11 17:08:00+00:00,0,0
"Sugaronline News: KENYA: Mumias losing US$28,000 a day to cane poaching shar.es/8gz9i vía @sharethis",2013-11-11 14:28:00+00:00,0,0
Local sugar industry sees bitter times ahead: KENYA: Kenyan sugar cane farmers and millers face a tough period... bit.ly/1brwlDU,2013-11-11 00:37:00+00:00,0,0
From newsKenya.Co.kE: Miller wants State2 stem cane #poaching #Kenya bit.ly/1cd9wE0,2013-11-10 22:19:00+00:00,0,0
Miller wants State2 stem cane #poaching #Kenya bit.ly/1cd9wE0,2013-11-10 22:19:00+00:00,0,0
Kenya: Miller wants State to stem cane poaching ift.tt/1eB9JpB,2013-11-10 20:58:00+00:00,0,0
A cane business in Kenya called kanes #ThingsKanyeDoesntHave @midnight,2013-11-08 09:22:00+00:00,0,0
"Nowadays, I hardly get to buy their products due to holes in the pockets. EABL for instance has been raising the cost of it's products twice monthly and at the end of the Ruto's error CHROME will be more expensive than Smirnoff is today.",2024-02-01 05:10:00+00:00,1,0
"Defco was taking me well, switched to Eabl Kenya smirnoff  nikasema sibaki nyumbani😭",2023-11-16 20:55:00+00:00,0,0
Clearly a difference between Defco smirnoff and EABL smirnofff,2023-11-16 20:53:00+00:00,0,2
"Didn't you guys heed the warning from EABL? Avoid Gilbey's, VAT 69, Black Label, Smirnoff Vodka, Chrome and Best.",2023-10-21 10:42:00+00:00,89,8
Oya @EABL_PLC that pineapple punch smirnoff is a best seller already! The can option,2023-10-01 11:35:00+00:00,0,0
"On set..Let’s chat with Brigid Wambua, Brand Manager, Smirnoff @EABL_PLC #Ecurve #Iwake @MbathaLaura @zaitun_ali @Starford_KE #KTNWelcomeHome",2023-09-20 19:44:00+00:00,0,0
⚠️sedan/car seat covers.  Well designed to fit your car.  Delivery/fitting countrywide Kenya     ☎️0724457647   Eldoret Marriage  Smirnoff Waist 34 Senator Gloria Orwoba Kennar Mang'u High School Rachel Ruto eabl   DJ Grauchi Kalonzo,2023-09-20 17:38:00+00:00,0,0
📍car seat covers.  Leather upholstery  Delivery and fitting countrywide     ☎️0724457647   Eldoret Marriage  Smirnoff Waist 34 Senator Gloria Orwoba Kennar Mang'u High School Rachel Ruto eabl   DJ Grauchi Kalonzo,2023-09-20 17:32:00+00:00,1,0
"Don't miss tonight's #ECURVE at 10pm as we chat with the Brigid Wambua, the Brand Manager of Smirnoff, East Africa Breweries Limited @EABL_PLC 🍸🎉   Hosts: @zaitun_ali @MbathaLaura @GildaNaibei  Producer: @yustaseggy #Ecurve #SmirnoffEABL #KTNWelcomeHome",2023-09-20 07:14:00+00:00,3,0
"I won Smirnoff Battle of the Beats season 2 in Thika, but EABL hasn't given me a chance to join their events. It's strange to see some DJs getting opportunities they might not really deserve.",2023-09-15 16:21:00+00:00,15,1
"Anyone who has tried this came back to tell me how dope it is! On this, eabl did a good one! Try the Smirnoff pineapple punch kama hujaTry & you won't regret. Buy from ke.thebar.com kitu leeegiiit! If in thika, scan beverages is your plug 💚",2023-08-11 11:19:00+00:00,1,0
@EABL_PLC @TuskerLager please let the respect I have had with over a decade be maintained. Hii can inakaa Smirnoff is a No nooo noooo. Maintain kamba yellow 😡😡😡,2023-06-17 17:18:00+00:00,0,0
"Tell @EABL_PLC to send you a six pack of Smirnoff Ice Pineapple and tell me if you still feel the same.   If you do, I'll get you a bottle of your favourite mzinga!",2023-06-08 12:50:00+00:00,1,0
EABL products only bro. Wewe si niliacha unakunywa Smirnoff Ice? Kuna mpya,2023-05-30 16:00:00+00:00,0,0
"Alafu kama you're in party mode for the Smirnoff Fiesta party coming up on the 3rd of June at Impala grounds, I have a ticket for you. Tell me the two market entrant drinks I have pushed on my tl courtesy of SCAN BEVERAGES & ke.thebar.com and of course EABL",2023-05-27 08:10:00+00:00,5,2
UBL @Acholiinn has greatly improved on their events organisation @UgandaBreweries now I highly believe even the smirnoff Guevara and smirthoff pineapple 🍍 should be the best test. Thanks for improving. @nbstv @ntvuganda @EABL_PLC @KenyaBreweries @SABreweries,2023-04-21 11:42:00+00:00,3,0
"When I was interning at EABL, we would hide a few bottles of Smirnoff  ICE and drink after lunch. I really loved the drink until I was told that was a panty remover. Is that true? Naona dem akitaka kupeana, bado atapena, hata akunywe mursik ama Dasani",2023-04-19 20:31:00+00:00,6,2
"Attention party lovers! Get ready to unleash your edge at the Smirnoff “Unleash Your Edge Fiesta” party happening on April 8, 2023, at Machakos Gold Club! https://www.tuko.co.ke/business-economy/500470-ultimate-experience-smirnoff-fiesta-party-heads-machakos-town/ @EABL_PLC @KenyaBreweries",2023-03-31 09:20:00+00:00,3,0
"Top up your airtime through any of the following channels, chaguo ni lako! Convenience at your fingertips 😎 1. Whatsapp 🟢 wa.me/+254790437013 2. Paybill 979742  Casemiro Eabl Tusker  #SundownerKBC  MCAs Chelsea Smirnoff Guarana Ruger  #MainaAndKingangi Mtwapa HOT AIR",2022-12-28 17:40:00+00:00,0,0
Jiji is the best site for shopping  Kawira Mwangaza Modern Coast Casemiro Eabl Tusker Club FormulaOne Lounge MCAs Chelsea Smirnoff Vodka 750ml Gakpo,2022-12-28 16:27:00+00:00,30,0
"Hi, I would love to request if it's possible to have a Material Safety Data Sheet (MSDS) for Smirnoff Espresso Vodka so I can be able to export it from Kenya to South Africa. Thank you.",2022-11-09 11:56:00+00:00,0,0
"Hi, I would love to request if it's possible to have a Material Safety Data Sheet (MSDS) for Smirnoff Espresso Vodka so I can be able to export it from Kenya to South Africa. Thank you.",2022-11-09 11:55:00+00:00,0,0
"🍻 HAPPY HOUR 🍻 5 to 7pm  Guinness Bell Lager Tusker Lite Tusker Malt Tusker Lager Smirnoff (Apple, Black Ice, Red Ice)  Every Thursday at Rock Night @GardensNajjera EABL products 5 beers at 20k from 5pm to 7pm",2022-05-12 07:57:00+00:00,25,3
"Buy a six-pack of Smirnoff ice black, Guarana, or snapp at ke.thebar.com and get a ticket to the UNLEASH YOUR EDGE FIESTA at Eva's Garden, Redhill.  Tickets: https://www.mtickets.com/buy/unleash-your-edge-fiesta/1600 @SmirnoffKE @KWALOFFICIAL @EABL_PLC #unleashyouredge",2022-04-28 17:23:00+00:00,5,0
Was wondering how EABL pulled off a ln ODB song on their add..but it turned out to be a Smirnoff commercial.,2022-03-11 09:50:00+00:00,0,0
".@EABL_PLC, majority-owned by Diageo, has dominated the market with products like Tusker and Guinness beers as well as Johnnie Walker whisky and Smirnoff vodka. It swept aside London-based SABMiller in Kenya during the beer wars of the late 1990s.",2022-03-09 06:04:00+00:00,0,1
Terrible habit that one.  Shaffie for as long as i have seen him via social media alikuwa the SI unit of kupiga sherehe na smirnoff.  funny thing the first cancel came from EABL and he has probably drank more alcohol than the EABL CEO😂😂,2022-01-02 10:20:00+00:00,1,1
"If you're old enough, you would know why EABL doesn't fuck around with its events, after that Smirnoff experience mess and a child died!  Also even us we have kasmall PTSD unakuta event imejaa you just leave!",2021-11-07 08:56:00+00:00,1,1
EABL launches Smirnoff Vodka Infamous Mic campaign https://www.smartnewskenya.co.ke/lifestyle/eabl-launches-smirnoff-vodka-infamous-mic-campaign/,2021-08-23 08:30:00+00:00,1,0
EABL launch ‘Infamous Mic’ Smirnoff campaign https://bit.ly/3sx0hxa,2021-08-21 07:14:00+00:00,6,0
EABL launch ‘Infamous Mic’ Smirnoff campaign https://bit.ly/3sx0hxa,2021-08-20 19:13:00+00:00,5,0
EABL Reignites Smirnoff Vodka with Infamous Mic Campaign Launch - Read the full story here https://tinyurl.com/yhyxqjy2,2021-08-17 10:37:00+00:00,0,0
EABL Reignites Smirnoff Vodka with The Infamous Mic Campaign Launch https://bizwatchkenya.com/lifestyle/eabl-reignites-smirnoff-vodka-with-the-infamous-mic-campaign-launch/,2021-08-16 07:07:00+00:00,0,0
EABL Reignites Smirnoff Vodka with The Infamous Mic Campaign Launch the254hub.com/2021/08/14/eab…,2021-08-14 15:31:00+00:00,0,0
"EABL’s beer, Balozi Lager has also been increased by Ksh. 9 with Smirnoff Black Ice and Guarana also carrying the same Ksh. 9 price change. https://sokodirectory.com/2021/06/beer-prices-increase-ahead-of-treasurys-hefty-budget-tabling/ #SokoNews",2021-06-10 12:46:00+00:00,0,0
"EABL’s beer, Balozi Lager has also been increased by Ksh. 9 with Smirnoff Black Ice and Guarana also carrying the same Ksh. 9 price change. https://sokodirectory.com/2021/06/beer-prices-increase-ahead-of-treasurys-hefty-budget-tabling/ #SokoNews",2021-06-10 12:19:00+00:00,1,0
Kama watu walishindwa kuboycott Safaricom unadhani Eabl itakua rahisi??EABL?Tusker?Johnie Walker? Smirnoff?KC? Msijidanganye😭😂😂😂😂😂,2021-03-27 16:58:00+00:00,3,1
Plan your holiday parties with this party pack for only 9900/- for 8x750ml bottles . Purchase via https://thegoodearthdeliandbakery.dpo.store/store #thegoodearthgroupke #EABL #kbl #smirnoff #baileys #JohnnieWalker #johnniewalkerblacklabel #gordons #pinkgin #gordonspinkgin #smirnoffvodka #NyamaMamaKE,2020-12-17 12:45:00+00:00,0,0
EABL doing an international advert for a local audience   Promote local promotion/artistry   #Smirnoff,2020-12-08 21:09:00+00:00,0,0
"The sachets forced big players to release their products at this level including EABL...The last ""makaratasi"" I enjoyed was Smirnoff...",2020-09-30 13:01:00+00:00,0,0
@EABL_PLC pack ya take away tafsari #MugithiConcertLive #KamemeTvMugithi @KamemeTvKenya Black label ama  Smirnoff ice please,2020-08-22 21:46:00+00:00,0,0
@EABL_PLC pack ya take away tafsari #MugithiConcertLive #KamemeTvMugithi @KamemeTvKenya Black label ama  Smirnoff ice please,2020-08-22 21:40:00+00:00,1,0
You can order your Smirnoff by visiting the eabl official website and make an order via their linked partner websites #SpiceSundayCruise @SpiceFMKE @NijoDJ,2020-04-19 20:24:00+00:00,1,0
Ala there is an EABL Smirnoff & a Uk one.. I have learnt something new today 👨🏾‍🎓  just looking at those empty bottles.,2020-04-19 08:24:00+00:00,3,0
Basi enda mwagilia eabl directors ju pia kibao na Smirnoff inavuja boma na kuua wengi....kasia!!!,2020-04-13 17:30:00+00:00,1,1
"@KOT_Loyals  Next time @KenyaBreweries  use unbranded pick up for such deliveries, folks out there don't interpret these things the way you expect.... Mmmh unbranded Smirnoff Vodka.",2020-04-08 09:32:00+00:00,0,0
"EABL commits to support Kenyan communities affected at this difficult time with 135,000 litres of hand sanitizer. We'll get through this. #StaySafe #eabl #smirnoff",2020-04-01 16:05:00+00:00,2,2
@EABL_PLC this is not the @Smirnoff_DE am used to a whole bottle and can't feel any effect (s)? Umepiga kitu apo isorait,2020-03-28 07:18:00+00:00,0,0
"This packaging is so cheap, looks horrible! #EastAfricanBreweries pls come up with better packaging or revert back to the old packaging. This is NOT Kenya Cane class! #smirnoff #EABL #Vodka",2020-01-10 17:04:00+00:00,1,0
"We got you covered this time, we shall have all EABL Brands available, from Tusker Lite, Bell Lager, Guiness, Smirnoff, Uganda Waragi Premium, Uganda Waragi Coconut, Bond 7 Honey  etc & an assortment of whiskeys, rum & gins. Its on this time,bigger & Better #FrostyForestParty",2019-11-04 11:39:00+00:00,1,1
Peecisely. Am made to understand Smirnoff Ice by EABL applies similar technique and the excise is based  on output volume,2019-08-22 05:00:00+00:00,1,0
@EABL_PLC Smirnoff apple,2019-08-02 05:53:00+00:00,0,0
"Am happy how eabl/udv you sell to me nice staff. I fell in love with Smirnoff vodka, now I've moved to black and white. However kindly introduce black and white 250ml. Am only seeing 350ml and 750ml in the market.",2019-06-28 09:18:00+00:00,0,1
"UG coconut, UG pineapple, and now Smirnoff green apple? Is EABL now making liquor for kids or what?",2019-02-12 17:49:00+00:00,1,1
"Kenya Cane, Captain Morgan and Smirnoff Quarters are doing very well in Mashinani - Affordable n shit - The margins must be good also.   EABL have mastered the act of moving volumes.   Ignore the legit middle man at your risk.",2018-12-14 16:59:00+00:00,0,0
Tomorrow it's a Smirnoff Ice Green Apple Flavour Party with music by @Djsick254   Proudly Sponsored by EABL Karatina cc. @thenightkenya,2018-07-20 16:34:00+00:00,2,0
"East African Breweries Limited (EABL) has launched a new variant of the popular Smirnoff Ice drink. The variant, Smirnoff Ice Green Apple, will be available in 300ml glass bottle and will retail at a recommended price (RRP) of Ksh. 130.",2018-05-07 11:16:00+00:00,0,0
EABL launches new Smirnoff Ice Green Apple https://hapakenya.com/2018/05/07/eabl-launches-new-smirnoff-ice-green-apple/,2018-05-07 08:38:00+00:00,1,0
EABL unveils new Smirnoff Ice Green Apple drink beershara.co.ke/2018/05/07/e…,2018-05-07 08:38:00+00:00,0,0
"EABL launches ‘Win a Ride II’ promotion targeting Smirnoff, J&B and Black & White customers beershara.co.ke/2018/03/09/e…",2018-03-09 07:49:00+00:00,0,0
Thank you eabl_kenya #smirnoff #barmats #beverage #entertainment #dining #thisistapascielo… https://www.instagram.com/p/BZiz6ENnPSE/,2017-09-27 12:08:00+00:00,0,0
Bubble up Thursday's  is back in a style.proudly sponsored by EABL powered by Smirnoff vodka.Tonight will be 🔥🔥🔥at PORKIES LOUNGE,2017-09-07 09:43:00+00:00,1,0
Tonight it's all about that #Smirnoff Vibe at the Red Tavern 7D courtesy of EABL.. #keepitmoving   🔞📻🥃💯🔥,2017-07-28 11:23:00+00:00,1,0
Tonight it's all about that #Smirnoff Vibe at the Red Tavern 7D courtesy of EABL.. #keepitmoving   🔞📻🥃💯🔥 fb.me/1rTznLzDA,2017-07-28 11:21:00+00:00,0,0
"The week that was. Friday. Thank you EABL, Zodiak Lounge, Smirnoff Gingseng & @trueblaq for choosing to work with me deejayjoemfalme.com",2017-06-19 09:22:00+00:00,4,0
"The week that was. Sunday. Thank you Java Blue Lounge, Smirnoff Kenya, EABL & Trublaq Group for choosing to work with me.",2017-04-17 10:59:00+00:00,7,0
Things must be exceedingly thick when even EABL stop supplying your supermarket. Only smirnoff cans available. And this is Friday.,2017-04-07 13:13:00+00:00,2,1
"EABL’s performance was further enhanced by our innovation pipeline including Tusker Cider, Smirnoff Ice Electric Ginseng & Black Bell.",2017-01-27 05:31:00+00:00,1,0
Just recently we did a staff launch at the EABL for the new Smirnoff Electric Ginseng..  This is how we mashed up... fb.me/2mVu77pXc,2016-09-15 07:24:00+00:00,0,0
Later Friday we had a staff launch at the EABL premises in regards to Smirnoff Electric Ginseng.. Have any of you... fb.me/uuiceodA,2016-09-14 06:36:00+00:00,1,0
The Official launch of Smirnoff Ice Electric Ginseng @Zenixlounge Mombasa #ElectrifyingTaste #MadeForMoving #EABL,2016-08-30 16:03:00+00:00,1,0
"So I'm a winner with #ScratchNRide promo with EABL (Smirnoff, Red Label and Baileys)",2016-08-12 13:53:00+00:00,1,0
"Tangu line smirnoff black ice ikatoka 8% to 5.5, EABL imeangusha #teammafisi .This was a good bait na vile they come in 2s.",2016-05-29 19:45:00+00:00,0,0
"Those who choose illicit brews can't afford 1/4 Smirnoff, kibao or Kenya Cane products EABL manufacturers for the little income earners.",2016-05-03 17:30:00+00:00,0,2
@Olez Probably she paid less tax per bottle of Viena Ice vs what EABL paid on Smirnoff Ice. EABL must have complained about it.,2015-08-25 21:45:00+00:00,0,0
"Black ice ? kuniangusha  RT @BrianMutuma_: @Eddu_G nimekunywa smirnoff, mtoto WA eabl �",2015-08-17 22:07:00+00:00,0,1
What @TabithaKaranja should do is provide a chart/calculations of taxes imposed on EABL’s Smirnoff Ice vs Viena Ice using alcohol/volume,2015-07-29 10:50:00+00:00,2,3
